이벤트발생일,수분1,수분2,수분3,수분4,수분5
2022-12-13 17:36:50,30.2,17.5,24.9,28.4,18.8
2022-12-13 18:07:49,31.4,17.3,24.8,28.6,19.6
2022-12-13 19:09:49,31.4,18.1,24.2,30.9,20.6
2022-12-13 19:40:49,30.1,17.1,24.3,30.4,18.3
2022-12-13 20:12:21,31.1,17,24.4,29.8,19.7
2022-12-13 20:42:49,30.9,17.5,24.6,31.1,19.6
2022-12-13 21:13:49,30.6,17.7,24.2,30.7,18.7
2022-12-13 21:44:48,30.6,17,24.2,30.6,18
2022-12-13 22:15:48,30.1,17.3,23.7,30.2,19.4
2022-12-13 22:46:48,30.4,16.8,23.8,30.1,18
2022-12-13 23:17:48,30,17.3,23.7,30.4,19.6
2022-12-13 23:48:48,30.4,17,23.7,30.4,18.5
2022-12-14 00:19:48,30.2,17,23.6,30.1,19.7
2022-12-14 00:50:48,30.2,17,23.8,30.4,18.8
2022-12-14 01:22:20,30.1,16.6,23.8,30.1,19.6
2022-12-14 01:52:47,30.4,16.5,23.8,30.7,18.2
2022-12-14 02:23:47,29.8,17.1,23.6,30.4,18.9
2022-12-14 02:54:47,30.1,16.6,23.7,30.4,17.9
2022-12-14 03:25:47,30.2,17,23.3,30.2,18.9
2022-12-14 03:56:47,30,16.2,23.3,30,19
2022-12-14 04:27:47,29.8,16.1,23.2,30.1,17.4
2022-12-14 04:58:47,29.8,15.6,23.1,29.8,18.1
2022-12-14 05:29:47,29.6,15.6,22.8,29.8,18.1
2022-12-14 06:00:46,29.4,15.6,22.8,29.7,18.1
2022-12-14 06:32:18,29.4,15.5,22.4,29.7,18
2022-12-14 07:02:46,28.5,15,22.5,29.7,17.3
2022-12-14 07:33:46,29.3,14.3,22.1,28.5,17.3
2022-12-14 08:04:46,29.3,13.3,22.4,28.3,16.2
2022-12-14 08:35:46,28.9,14.1,22.8,28.5,17.1
2022-12-14 09:06:46,29.6,14.8,23.6,28.6,18
2022-12-14 09:37:46,30.2,15.5,24.3,28.9,17.8
2022-12-14 10:08:45,30.4,16.6,24.9,29.4,17.8
2022-12-14 10:39:45,30.4,17,25.6,30,18.6
2022-12-14 11:10:45,30.2,18,25.6,29.7,18.6
2022-12-14 11:41:45,31.1,18.1,25.9,30,18.6
2022-12-14 12:12:45,30.4,18.6,26,30.4,18.3
2022-12-14 12:43:45,31.1,17.9,26,30.4,18.5
2022-12-14 13:14:45,30.6,17.9,26.2,28.5,18.3
2022-12-14 13:45:45,32,18,26.4,29.6,18.3
2022-12-14 14:16:44,31.4,17.7,25.6,28.4,18
2022-12-14 14:47:44,30.7,17.5,25.5,28.6,17.9
2022-12-14 15:18:44,31.1,16.8,25.1,27.8,18.1
2022-12-14 15:49:44,30.4,16.1,25.1,28.1,17.8
2022-12-14 16:51:44,30.7,15.2,24.2,27.3,17.5
2022-12-14 17:22:44,31.1,15.3,23.6,27.7,18
2022-12-14 17:53:43,30.4,14,69.3,27.5,17.1
2022-12-14 18:24:43,29.4,13.3,41.2,26.8,15.5
2022-12-14 18:55:43,29.3,14.5,35.1,30.4,17.5
2022-12-14 19:26:43,30,13.1,28.4,30.4,17.3
2022-12-14 19:57:43,29.8,12.3,27.7,30.4,17
2022-12-14 20:28:43,29.6,11.6,27.5,30.1,17
2022-12-14 20:59:43,29.6,11.2,28.6,30.1,16.6
2022-12-14 21:30:43,29.4,10.5,27.5,30,16.1
2022-12-14 22:01:43,29.3,9.9,26.2,30,15.8
2022-12-14 22:32:42,29.4,9.3,25.4,29.6,16.1
2022-12-14 23:03:42,28.6,9.3,24.9,29.8,16
2022-12-14 23:34:42,29.4,8.9,24.8,29.8,15.6
2022-12-15 00:05:42,28.4,8.6,24.4,29.8,15.6
2022-12-15 00:36:42,28.6,8,24.6,30,14
2022-12-15 01:07:42,28.2,8.5,24.9,29.6,14.8
2022-12-15 01:38:42,28.5,8.4,25.2,29.7,15.5
2022-12-15 02:09:42,28.9,7.8,25.4,29.7,13.6
2022-12-15 02:40:42,28.1,8.4,25.8,29.4,14
2022-12-15 03:11:42,28.2,8.1,26.8,29.4,13.6
2022-12-15 03:42:41,28.5,8,27.4,29.8,13.1
2022-12-15 04:13:41,28.3,7.2,24.8,29.6,13.1
2022-12-15 04:44:41,28.2,7,24.8,29.4,11.8
2022-12-15 05:15:41,28.5,6.8,25.2,28.8,12.6
2022-12-15 05:46:41,28.2,8,26.3,29.7,12.7
2022-12-15 06:17:41,27.8,6.7,28.9,27.9,12.6
2022-12-15 06:48:41,28.3,6.4,28.3,28.2,11.4
2022-12-15 07:19:41,27.9,6.7,25.4,27.4,11.2
2022-12-15 07:50:41,28.1,6.4,25,27.7,10.9
2022-12-15 08:21:40,27.5,6.8,27.7,27.8,11.6
2022-12-15 08:52:40,28.9,7.8,38.5,28.5,11.9
2022-12-15 09:23:40,29.4,8.6,67.8,28.6,13.1
2022-12-15 09:54:40,29.7,10.8,62.5,30.1,13.6
2022-12-15 10:25:40,29.7,10.1,88,29.4,14.5
2022-12-15 10:56:40,30,9.4,69.7,29.7,13.8
2022-12-15 11:27:40,30.4,12.1,81,30.4,15.8
2022-12-15 11:58:39,30.9,12.3,77.6,30.6,16.1
2022-12-15 12:29:39,31.4,14.1,93.5,30.9,17.3
2022-12-15 13:00:39,32.3,16.1,92.3,31.4,17.8
2022-12-15 13:31:39,32.4,16.6,81.8,30,17.9
2022-12-15 14:02:39,32.7,17.4,69.1,30.4,18
2022-12-15 14:33:39,32.1,16.1,62.5,29.6,18
2022-12-15 15:04:39,32.1,16,57.1,28.6,17.7
2022-12-15 15:35:38,31.3,14.8,52.4,28.9,17.1
2022-12-15 16:06:38,31.3,14.3,51.5,28.6,16.8
2022-12-15 16:37:38,31.1,14.3,52,28.3,16.8
2022-12-15 17:08:38,30.4,14.3,49.6,28.4,17
2022-12-15 17:39:38,30,15,47.8,27.9,16.6
2022-12-15 18:10:38,30.7,14.5,48,28.2,16.6
2022-12-15 18:41:38,30.9,15,49.6,30.2,17.3
2022-12-15 19:12:38,31.1,16,50.2,29.8,19.4
2022-12-15 19:43:37,30.2,17.7,51.1,30.4,19.4
2022-12-15 20:14:37,30.4,17.4,53,30.4,20
2022-12-15 20:45:37,30.6,17.8,52.2,30.6,20.1
2022-12-15 21:16:37,31.3,17.7,51.7,30.4,20.1
2022-12-15 21:47:37,30.9,18.1,51.7,30.4,19.6
2022-12-15 22:18:37,31.1,18.2,54,30.6,20
2022-12-15 22:49:37,31.1,18.1,48.8,30.7,19.6
2022-12-15 23:20:36,30.9,18.1,46.8,30.7,19.4
2022-12-15 23:51:36,30.2,17.9,49.2,30.4,20.4
2022-12-16 00:22:36,30.7,18.1,49,30.6,19.7
2022-12-16 00:53:36,30.9,17.8,48.8,30.7,20
2022-12-16 01:24:36,30.4,17.5,48.8,30.6,20.3
2022-12-16 01:55:36,30.7,17.7,50.4,30.4,20.1
2022-12-16 02:26:36,30.1,17.8,74.6,30.6,18.3
2022-12-16 02:57:36,30.1,17.8,66.6,30.7,19.4
2022-12-16 03:28:35,30.6,17.3,99.9,30.7,18.1
2022-12-16 03:59:35,30.7,15.3,99.9,30.4,18.9
2022-12-16 04:30:35,30,14.5,99.9,30.4,18.1
2022-12-16 05:01:35,30,12.9,99.9,30.7,17.1
2022-12-16 05:32:35,29.7,11.8,69.1,30.6,17.3
2022-12-16 06:03:35,29.6,9.8,54.2,28.5,17
2022-12-16 06:34:35,29.6,9.1,46.2,28.4,15.6
2022-12-16 07:05:35,29.4,8.8,42.3,28.3,15.8
2022-12-16 07:36:34,28.9,8.4,38.5,28.4,15.3
2022-12-16 08:07:34,29.7,8.6,38.3,28.4,14.8
2022-12-16 08:38:34,28.6,8.4,40.7,28.1,15.8
2022-12-16 09:09:34,28.6,8.9,61.3,28.6,15.6
2022-12-16 09:40:34,30.2,8.4,99.9,28.4,15.5
2022-12-16 10:11:34,29.6,9.1,99.9,28.6,15.6
2022-12-16 10:42:34,30,10.5,72.4,28.6,16.6
2022-12-16 11:13:34,30.6,9.6,78,29.3,16.2
2022-12-16 11:44:33,30.1,10.3,74.8,29.8,16.2
2022-12-16 12:15:33,30.6,11.2,79.6,29.7,16.6
2022-12-16 12:46:33,30.9,10.5,66.6,30,16.5
2022-12-16 13:17:33,30.4,10.1,60.9,28.3,16.2
2022-12-16 13:48:33,30.7,10.8,59.8,28.4,16.6
2022-12-16 14:19:33,30.7,10.3,52,28.4,15.8
2022-12-16 14:50:33,30.2,10.5,48.6,28.4,15.5
2022-12-16 15:21:32,30.7,9.9,49.6,27.9,16
2022-12-16 15:52:32,30.2,10.5,48,28.3,15.8
2022-12-16 16:23:32,30.9,10.1,47.1,28.2,15.6
2022-12-16 16:54:32,29.8,9.8,45.8,27.7,16.2
2022-12-16 17:25:32,30.4,8.8,46.6,27.5,15
2022-12-16 18:27:32,29.6,9.1,43,27.2,16.1
2022-12-16 18:58:32,30.7,9.3,42.1,30.4,16.1
2022-12-16 19:29:31,30.4,9.3,42,30.2,16.1
2022-12-16 20:00:31,30.7,9.4,42.1,30.7,15.3
2022-12-16 20:31:31,30.4,9.6,41.3,30.4,16.2
2022-12-16 21:02:31,29.7,9.8,42,30.2,16.1
2022-12-16 21:33:31,29.7,9.8,41.9,30.7,14.5
2022-12-16 22:04:31,29.7,9.3,42.8,30.4,15.6
2022-12-16 22:35:31,29.7,8.8,42.3,30.4,15.5
2022-12-16 23:06:31,29.7,8.9,43.8,30.4,15.5
2022-12-16 23:37:30,30,8.9,44.5,30.7,14
2022-12-17 00:08:30,30.4,8.6,44.4,30,15.6
2022-12-17 00:39:30,29.8,9.8,44.6,31.1,14
2022-12-17 01:10:30,30.2,8.9,44.5,30.7,13.1
2022-12-17 01:41:30,30.4,8.9,44.2,29.7,15.6
2022-12-17 02:12:30,30.1,7.8,43.8,30.7,13.1
2022-12-17 02:43:30,29.8,8,44,30.4,12.9
2022-12-17 03:14:30,28.6,8,43,29.4,13.8
2022-12-17 03:45:29,29.6,6.8,29.7,29.7,13.1
2022-12-17 04:16:29,28.9,7.2,25.6,29.6,11.3
2022-12-17 04:47:29,29.4,6.5,25.9,29.6,11.6
2022-12-17 05:18:29,29.3,6.8,25.4,29.6,11.6
2022-12-17 05:49:29,29.3,6.3,25,28.9,11.2
2022-12-17 06:20:29,28.4,6.7,26.9,27.7,11.8
2022-12-17 06:51:29,28.5,6.5,27.2,27.8,10.8
2022-12-17 07:22:29,28.8,7,26.9,28.3,11.4
2022-12-17 07:53:29,28.6,6.5,26,27.7,10.5
2022-12-17 08:24:28,28.6,6.3,27.3,27.5,11.2
2022-12-17 08:55:28,29.3,7.5,28.2,27.5,11.8
2022-12-17 09:26:28,28.6,7.3,32.1,28.2,11.8
2022-12-17 09:57:28,29.3,8,38.4,28.1,11.8
2022-12-17 10:28:28,30,6.8,47.5,28.3,11.3
2022-12-17 10:59:28,30,8,56.9,28.4,11.8
2022-12-17 11:30:28,29.8,8.8,56.1,28.4,13.6
2022-12-17 12:01:28,30.2,8.4,50.4,29.3,11.2
2022-12-17 12:32:27,29.7,8.1,47,28.6,11.4
2022-12-17 13:03:27,30.2,7.5,44.4,27.3,13.6
2022-12-17 13:34:27,29.7,7.3,41.9,27.8,13.1
2022-12-17 14:05:27,29.7,7.2,41.1,27.7,12.9
2022-12-17 14:36:59,29.8,7.2,40.7,27.8,11.8
2022-12-17 15:07:27,29.7,7,40,27.4,13.1
2022-12-17 15:38:27,29.7,7.2,39.1,27.5,12.9
2022-12-17 16:09:26,30,6.8,38.6,27.5,11.8
2022-12-17 16:40:26,29.7,6.5,38.6,27.7,12.3
2022-12-17 17:11:26,30.4,6.8,37.3,27.8,12.9
2022-12-17 17:42:26,28.8,7.2,32.1,27.7,10.9
2022-12-17 18:13:26,28.8,6.7,47.6,27.2,12.1
2022-12-17 18:44:26,29.8,7.2,67,29.6,13.3
2022-12-17 19:15:26,30,7,45.1,29.7,12.1
2022-12-17 19:46:26,29.7,6.7,36,29.7,10.7
2022-12-17 20:17:26,29.7,6.4,32.2,28.9,11.8
2022-12-17 20:48:25,28.6,6.7,28.2,28.8,11.2
2022-12-17 21:19:25,29.7,7,27.5,29.6,11.3
2022-12-17 21:50:25,29.7,7.6,28.2,29.4,11.8
2022-12-17 22:21:25,30,7.3,28.2,29.4,12.1
2022-12-17 22:52:25,29.4,8,35.3,29.3,13.1
2022-12-17 23:23:25,30.2,7.5,35.5,29.7,12.6
2022-12-17 23:54:25,30.2,8.1,32.7,29.7,12.3
2022-12-18 00:25:25,29.6,8.1,33.1,29.7,13.1
2022-12-18 00:56:25,29.4,8.1,27.8,29.7,12.3
2022-12-18 01:27:25,29.7,8,32.3,29.3,13.3
2022-12-18 01:58:24,29.7,7.3,31.1,29.4,12.9
2022-12-18 02:29:24,30,7.8,28.3,29.7,13.6
2022-12-18 03:31:24,29.6,7.6,26.8,30,13.1
2022-12-18 04:02:24,29.4,7.6,26.3,29.3,13.1
2022-12-18 04:33:24,30,7.5,25.1,29.6,13.1
2022-12-18 05:04:24,29.7,7.6,24.7,29.6,13.1
2022-12-18 05:35:24,29.7,7.8,23.8,29.3,13.1
2022-12-18 06:06:24,29.6,7,23.4,28.1,11.8
2022-12-18 06:37:23,29.7,7.2,23.2,27.9,12.6
2022-12-18 07:08:23,28.9,7,23.1,28.1,13.3
2022-12-18 07:39:23,29.4,6.4,22.7,27.9,13.1
2022-12-18 08:10:23,29.6,6.4,22.8,27.8,12.7
2022-12-18 08:41:23,29.6,7.5,23.3,28.1,13.1
2022-12-18 09:12:55,30.1,8,24.4,28.1,13.3
2022-12-18 09:43:23,30,8.9,35.7,28.8,14.1
2022-12-18 10:14:23,30.2,9.1,41.9,28.5,15.3
2022-12-18 10:45:22,30.2,9.8,37.3,29.3,15.6
2022-12-18 11:16:22,30.7,9.8,29.6,29.4,15
2022-12-18 12:18:22,30.4,10.3,31.1,29.7,15.6
2022-12-18 12:49:22,30.6,10.5,40,29.6,15.6
2022-12-18 13:20:22,30.1,9.1,40.8,27.8,14.8
2022-12-18 13:51:22,30,9.6,41.3,27.8,15.2
2022-12-18 14:22:22,30.4,10.7,40.8,28.2,15.6
2022-12-18 14:53:21,30.4,9.6,38.4,28.1,15.6
2022-12-18 15:24:21,30.4,9.1,36.8,27.9,15.5
2022-12-18 15:55:21,29.7,8.4,33.1,27.5,15.3
2022-12-18 16:26:21,30.2,7.8,30.9,27.7,14.5
2022-12-18 17:28:21,29.6,5.4,36.2,27,13.1
2022-12-18 17:59:21,28.3,5.8,25.6,26.4,12.3
2022-12-18 18:30:20,29.4,4.1,25,26.3,10.9
2022-12-18 19:01:20,28.8,5.6,23.8,28.6,14.1
2022-12-18 19:32:20,28.8,5.4,24.7,28.6,12.1
2022-12-18 20:03:20,28.9,5.7,24.2,29.4,13.1
2022-12-18 20:34:20,28.9,5.2,24.4,28.9,12.9
2022-12-18 21:05:20,28.6,5.2,24.3,28.6,12.7
2022-12-18 21:36:20,28.8,5.8,25.1,28.6,13.1
2022-12-18 22:07:20,29.6,5.4,24.9,29.3,12.7
2022-12-18 22:38:20,29.3,5.7,23.6,28.6,12.9
2022-12-18 23:09:20,28.8,6.4,23.4,29.3,11.9
2022-12-18 23:40:19,29.3,6.3,25.1,28.8,12.7
2022-12-19 00:11:19,29.7,7.2,24.9,29.7,11.9
2022-12-19 00:42:19,29.6,6.4,23.2,28.8,12.7
2022-12-19 01:13:19,28.4,5.8,22.8,28.5,11.6
2022-12-19 01:44:19,28.8,5.4,22.1,28.5,11.4
2022-12-19 02:15:19,28.3,5.2,22,28.4,10.8
2022-12-19 02:46:19,28.2,5.4,21.4,28.6,9.9
2022-12-19 03:17:19,28.3,4.9,21.8,28.4,10.3
2022-12-19 03:48:19,28.8,5.2,21.9,27.9,10.3
2022-12-19 04:19:19,28.5,5.2,21.8,28.4,9.9
2022-12-19 04:50:18,27.9,5.2,21.9,28.3,9.4
2022-12-19 05:21:18,28.5,5.1,21.4,28.2,9.9
2022-12-19 05:52:18,27.9,5.6,21.4,28.4,9.3
2022-12-19 06:23:18,28.1,4.4,21.4,26.9,8.5
2022-12-19 06:54:18,27.5,4.4,21.1,26.4,7.6
2022-12-19 07:25:18,27.2,4.1,21.1,26,7.3
2022-12-19 07:56:18,27.8,4.1,20.9,26.4,7.5
2022-12-19 08:27:18,27.2,4.1,21.8,27,7.6
2022-12-19 08:58:18,28.2,6.1,23.1,27.3,9.1
2022-12-19 09:29:18,28.4,7.2,28.2,27.8,10.5
2022-12-19 10:00:17,29.4,7.8,37.5,27.5,10.1
2022-12-19 10:31:17,30.1,8.4,39.2,27.7,11.6
2022-12-19 11:02:17,30.2,9.3,38.3,28.2,11.6
2022-12-19 11:33:17,30.2,9.3,37.9,28.5,11.9
2022-12-19 12:04:17,30.7,10.3,40.7,28.8,13.1
2022-12-19 12:35:17,30.6,9.9,42.8,29.7,12.7
2022-12-19 13:37:16,30.4,10.9,43.7,28.4,12.1
2022-12-19 14:08:16,30.7,11.2,40.7,28.5,13.1
2022-12-19 14:39:16,30.9,11.9,40.4,28.6,13.3
2022-12-19 15:10:16,30.9,11.6,35.3,28.6,13.6
2022-12-19 15:41:16,30.7,12.1,33.4,28.5,13.6
2022-12-19 16:12:16,30.9,11.8,32.4,28.1,13.6
2022-12-19 16:43:16,30.1,11.8,30.4,27.8,12.1
2022-12-19 17:14:15,29.8,10.1,27.8,27.2,11.8
2022-12-19 17:45:15,29.6,8.8,26.8,26.9,10.3
2022-12-19 18:16:15,30.2,8.1,26.3,26.8,10.1
2022-12-19 18:47:15,29.3,9.4,26,29.7,10.9
2022-12-19 19:18:15,30.2,9.1,25.6,29.3,10.1
2022-12-19 19:49:15,30.4,8.6,25.6,29.4,10.3
2022-12-19 20:20:15,30,9.1,25.9,29.4,11.3
2022-12-19 20:51:15,30.2,8.6,25.9,29.3,10.7
2022-12-19 21:22:14,30.1,8.9,25.6,29.6,10.9
2022-12-19 21:53:14,30.2,8.5,25.6,29.3,12.1
2022-12-19 22:24:14,30.1,8.5,25.6,28.9,12.1
2022-12-19 22:55:14,30,8.5,25.5,28.8,11.3
2022-12-19 23:26:14,30.1,8.1,25,28.6,11.9
2022-12-19 23:57:14,30.2,8,24.8,29.3,10.5
2022-12-20 00:28:14,29.4,9.1,24.6,29.4,10.7
2022-12-20 00:59:14,30,7.8,24.2,28.8,11.4
2022-12-20 01:30:13,29.4,8,24.2,28.2,9.4
2022-12-20 02:01:13,29.8,8,23.4,28.4,11.2
2022-12-20 02:32:13,28.8,8.5,23.4,28.5,9.3
2022-12-20 03:03:13,28.6,9.1,25.8,28.1,10.7
2022-12-20 03:34:13,28.5,8.9,22.7,28.1,9.9
2022-12-20 04:05:13,28.9,8.1,22.8,28.1,9.6
2022-12-20 04:36:13,28.5,8.6,22.6,27.9,9.4
2022-12-20 05:07:13,28.3,7.8,22.5,27.9,8
2022-12-20 05:38:13,28.6,7.8,22.2,28.1,8
2022-12-20 06:09:12,28.4,6.5,22,26.8,7.8
2022-12-20 06:40:12,28.4,6.1,21.8,26.3,7.3
2022-12-20 07:11:12,28.8,5.8,21.5,26.2,6.5
2022-12-20 07:42:12,27.7,6.1,21.9,25.6,6.7
2022-12-20 08:13:12,27.9,5.7,22.1,26,7
2022-12-20 08:44:12,28.8,6.4,25.2,26.8,7
2022-12-20 09:15:12,28.9,7.8,40.7,26.8,8.6
2022-12-20 09:46:12,29.7,7.8,43,27.5,8.5
2022-12-20 10:17:11,29.4,8.6,40.8,27.8,9.3
2022-12-20 10:48:11,30.2,8.8,42,28.1,9.1
2022-12-20 11:19:11,30.4,9.6,43.2,28.3,9.4
2022-12-20 11:50:11,30.4,10.9,44.5,28.4,10.1
2022-12-20 12:21:11,30.7,11.2,44.2,28.9,10.5
2022-12-20 12:52:11,31.5,12.1,44.8,29.7,10.9
2022-12-20 13:23:11,32.3,12.7,45.7,28.9,11.2
2022-12-20 13:54:10,32.5,13.6,49,28.9,11.9
2022-12-20 14:25:10,33.3,13.6,47.1,29.3,13.1
2022-12-20 14:56:10,33.1,13.6,43.8,29.6,13.1
2022-12-20 15:27:10,33.4,14,42.8,28.8,14
2022-12-20 15:58:10,33.1,14.1,40.8,28.9,14.1
2022-12-20 16:29:10,32.7,13.1,37.7,27.7,13.6
2022-12-20 17:00:10,32.2,12.6,35.8,27.8,13.1
2022-12-20 17:31:09,31.1,12.7,35.1,27.4,12.7
2022-12-20 18:02:09,30.6,12.9,35.1,27.5,12.6
2022-12-20 18:33:09,32,11.8,35.6,26.9,12.6
2022-12-20 19:04:09,30.2,13.6,35.8,29.7,12.7
2022-12-20 19:35:09,32.1,12.6,36.2,29.3,11.9
2022-12-20 20:06:09,31.1,11.8,36.1,29.3,13.1
2022-12-20 20:37:09,30,12.9,36.1,30.1,12.7
2022-12-20 21:08:09,30.7,11.6,36.2,29.6,12.3
2022-12-20 21:39:08,30.7,11.4,36.1,29.8,11.3
2022-12-20 22:10:08,30.6,11.4,35.6,29.7,10.8
2022-12-20 22:41:08,30.7,10.8,35.5,29.7,11.2
2022-12-20 23:12:15,30.4,10.9,35.7,29.4,10.9
2022-12-20 23:43:22,30.4,10.9,36,29.7,12.3
2022-12-21 00:14:08,30.7,10.9,36.4,29.4,12.3
2022-12-21 00:45:08,31.1,10.7,36.4,29.6,13.1
2022-12-21 01:16:07,30.2,10.8,35.8,29.7,11.2
2022-12-21 01:47:07,30.2,10.9,35.7,29.6,11.8
2022-12-21 02:18:07,30.2,10.5,35.7,29.6,12.3
2022-12-21 02:49:07,30.6,10.3,36.1,29.4,12.6
2022-12-21 03:20:07,30.4,10.3,35.7,29.7,11.3
2022-12-21 03:51:07,30.2,10.3,35.8,29.7,10.9
2022-12-21 04:22:07,30,9.8,35.8,29.4,12.9
2022-12-21 04:53:07,30.7,9.9,35.8,28.9,11.8
2022-12-21 05:24:06,30.7,9.9,36,28.6,12.9
2022-12-21 05:55:06,30,9.9,35.8,28.5,12.7
2022-12-21 06:26:06,30,9.4,36.1,27.7,10.9
2022-12-21 06:57:06,30,9.8,36.5,27.4,11.3
2022-12-21 07:28:06,29.8,10.7,36.8,27.4,12.1
2022-12-21 07:59:06,30,9.9,37.4,27.5,13.1
2022-12-21 08:30:06,31.1,10.9,37.7,28.3,14.1
2022-12-21 09:01:05,31.5,13.1,38.2,28.6,16.6
2022-12-21 09:32:05,32.1,15.2,38.2,28.8,17.5
2022-12-21 10:03:05,32.4,17.5,38.5,29.7,19.9
2022-12-21 10:34:05,32.1,20,39,30,23.8
2022-12-21 11:05:05,32.2,22.7,38.7,30,25
2022-12-21 11:36:05,32.3,25.1,39.2,30,26.9
2022-12-21 12:07:05,32.2,25.5,39.4,30.7,28.1
2022-12-21 12:38:05,32.9,26.4,40.3,30.7,28.2
2022-12-21 13:09:04,33.3,25.8,40.4,29.6,27.7
2022-12-21 13:40:05,34.1,26.2,40.7,29.7,28.1
2022-12-21 14:11:05,34,25.9,40,29.8,27.7
2022-12-21 14:42:07,33.3,26.8,38.6,30.2,27.8
2022-12-21 15:13:07,33.3,26,36.2,28.9,27.8
2022-12-21 15:44:08,33.3,26,32.7,28.8,27.7
2022-12-21 16:15:06,33.6,25.6,33.3,28.8,27.8
2022-12-21 16:46:04,33.3,25.5,33.4,28.9,27.8
2022-12-21 17:17:04,33.4,25.1,33.1,28.6,27.3
2022-12-21 17:48:04,34,23.4,32.7,29.3,27
2022-12-21 18:19:03,33.3,23.2,32.4,28.4,28.2
2022-12-21 18:50:03,33.4,24.4,32,30.9,26.4
2022-12-21 19:21:03,33.1,24.7,36.4,31.3,27
2022-12-21 19:52:03,33.3,25.6,35.3,31.1,26.3
2022-12-21 20:23:03,33.4,25,34.5,31.5,26.9
2022-12-21 20:54:02,33.6,25.1,33.3,30.7,27
2022-12-21 21:25:02,33.1,25.2,34.7,31.1,27.3
2022-12-21 21:56:02,33.3,24.9,35.1,30.9,28.1
2022-12-21 23:29:02,32.9,25,28.8,31.5,25.5
2022-12-22 00:00:02,33.1,25.4,40,32.1,25.9
2022-12-22 00:31:01,33.3,24.6,41.6,32.1,26.3
2022-12-22 01:02:01,33.1,23.8,43.2,31.5,24.7
2022-12-22 01:33:01,33.3,24.7,43.7,31.4,25.4
2022-12-22 02:04:01,33.4,23.8,47.1,30.7,26.8
2022-12-22 02:35:01,33.1,24.2,40.6,30.9,26.4
2022-12-22 03:06:01,32.9,24.7,99.9,31.4,24.6
2022-12-22 03:37:01,32.7,23.8,99.9,31.1,24.2
2022-12-22 04:08:01,32.7,23.4,99.9,31.1,24.2
2022-12-22 04:39:00,32.3,23.6,99.9,30.7,25.1
2022-12-22 05:10:00,32.7,22.8,99.9,31.1,24.3
2022-12-22 05:41:00,32.2,22.8,99.9,31.3,25.6
2022-12-22 06:12:00,32.2,21.4,35.1,29.4,23.2
2022-12-22 06:43:00,32.2,20.3,25.2,28.8,22.5
2022-12-22 07:14:00,32.4,18.9,25,28.9,23.6
2022-12-22 07:45:00,31.5,18.2,28.1,29.3,22.7
2022-12-22 08:16:00,31.3,17.7,28.3,29.3,23.2
2022-12-22 08:46:59,31.3,17.7,30.4,29.3,23.4
2022-12-22 09:17:59,31.1,17.8,43.2,29.3,23.1
2022-12-22 09:48:59,31.5,17.7,40.4,29.4,23.3
2022-12-22 10:19:59,31.4,17.5,27.3,28.8,22.5
2022-12-22 10:51:08,31.4,20.4,27.3,29.7,23.8
2022-12-22 11:21:59,32.3,20.2,65.2,30,23.7
2022-12-22 11:52:59,31.5,20,62.1,29.7,23.2
2022-12-22 12:23:58,32.3,21.1,59.6,30.4,23.6
2022-12-22 12:54:58,31.4,21.4,56.3,29.7,23.8
2022-12-22 13:25:58,32.7,22.2,60.5,29.3,24.7
2022-12-22 13:56:58,31.5,22,49.2,28.6,24.2
2022-12-22 14:27:58,31.4,21.8,43,28.2,23.7
2022-12-22 14:58:58,31.1,21.2,40.8,27.8,23.7
2022-12-22 15:29:58,31.4,20.2,39,27.7,23.6
2022-12-22 16:00:58,31.5,21.1,38.1,27.2,24.3
2022-12-22 16:31:57,30.7,20.8,38.3,27,24.7
2022-12-22 17:02:57,32.3,20.2,38.3,27.8,24.2
2022-12-22 17:33:57,32,19.5,38.2,27.5,23.4
2022-12-22 18:04:57,30.7,19.9,37.9,27.5,23.3
2022-12-22 18:35:57,32,19.9,37.9,27,23.3
2022-12-22 19:06:57,32,20.9,36.8,30.4,23.7
2022-12-22 19:37:57,31.4,22,37.9,30.7,24.2
2022-12-22 20:08:57,32.3,21,39.2,30.9,25.2
2022-12-22 20:39:56,32.3,21.1,38.8,30.4,23.8
2022-12-22 21:10:56,32.1,21.4,38.7,30.6,23.7
2022-12-22 21:41:56,32.2,21.4,38.6,30.1,24.8
2022-12-22 22:12:56,32,21.4,38.6,30.7,23.1
2022-12-22 22:43:56,32.1,21.8,55.6,30.4,24.6
2022-12-22 23:14:56,32.3,21.8,58.7,30.4,23.6
2022-12-22 23:45:56,32.1,21.5,65.5,30.4,24.8
2022-12-23 00:16:56,32.2,21.2,47.6,30.7,24.3
2022-12-23 00:47:56,31.5,21.5,37.4,30.2,23.4
2022-12-23 01:18:55,32,21.4,33.8,30.1,24.4
2022-12-23 01:49:55,31.5,21.8,32.2,30.6,25
2022-12-23 02:20:55,32.1,21.4,28.8,30.4,24.4
2022-12-23 02:51:55,32.1,21.4,31.5,30.4,23.6
2022-12-23 03:22:55,32.1,21.5,35.1,30.2,24.7
2022-12-23 03:53:55,32,21.9,36.4,30.1,25.2
2022-12-23 04:24:55,32,21.5,43.5,30,25
2022-12-23 04:55:55,31.5,21.9,46.3,29.8,25
2022-12-23 05:26:55,31.5,22.1,44.6,30.4,23.4
2022-12-23 05:57:54,32.2,21.9,46.4,30.4,24.8
