z6-20054,Port1,,Port2,,Port3,,Port4,,Port5,,Port6,,Port7,,Port8,
# Records: 4106,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,Battery,,Barometer,
Timestamps, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, ¡ÆC Logger Temperature
,,,,,,,,,,,,,,,,
2023-02-28 22:50:00,-0.2,5.6,-0.1,5.4,-0.1,5.6,-14.7,5.3,-16,5.6,-14,5.6,37,7122,102.42,4
2023-02-28 23:00:00,-0.2,5.6,-0.1,5.4,-0.1,5.5,-14.7,5.3,-16,5.6,-14,5.6,37,7125,102.4,4.2
2023-02-28 23:10:00,-0.2,5.6,-0.1,5.4,-0.1,5.5,-14.7,5.3,-16,5.6,-14,5.5,37,7125,102.39,4.3
2023-02-28 23:20:00,-0.2,5.6,-0.1,5.3,-0.1,5.5,-14.7,5.3,-16,5.6,-14,5.5,37,7125,102.39,4.4
2023-02-28 23:30:00,-0.2,5.6,-0.1,5.3,-0.1,5.5,-14.8,5.2,-16,5.6,-14,5.5,37,7126,102.39,4.6
2023-02-28 23:40:00,-0.2,5.5,-0.1,5.3,-0.1,5.4,-14.8,5.2,-16,5.6,-14,5.5,37,7125,102.4,4.8
2023-02-28 23:50:00,-0.2,5.5,-0.1,5.3,-0.1,5.4,-14.8,5.2,-16,5.6,-13.9,5.5,37,7127,102.39,4.9
2023-03-01 00:00:00,-0.2,5.5,-0.1,5.2,-0.1,5.4,-14.8,5.2,-16,5.6,-13.9,5.5,37,7126,102.39,4.9
2023-03-01 00:10:00,-0.2,5.5,-0.1,5.2,-0.1,5.4,-14.8,5.2,-16,5.6,-13.9,5.4,35,7055,102.39,5.1
2023-03-01 00:20:00,-0.2,5.5,-0.1,5.2,-0.1,5.4,-14.8,5.2,-16,5.5,-13.9,5.4,35,7066,102.38,5.3
2023-03-01 00:30:00,-0.2,5.4,-0.1,5.2,-0.1,5.4,-14.8,5.2,-16,5.5,-13.9,5.4,35,7067,102.37,5.3
2023-03-01 00:40:00,-0.2,5.4,-0.1,5.2,-0.1,5.3,-14.8,5.2,-16,5.5,-13.9,5.4,35,7076,102.38,5.2
2023-03-01 00:50:00,-0.2,5.4,-0.1,5.2,-0.1,5.3,-14.8,5.2,-16,5.5,-13.9,5.4,36,7082,102.37,5.1
2023-03-01 01:00:00,-0.2,5.4,-0.1,5.2,-0.1,5.3,-14.8,5.2,-16,5.5,-13.9,5.4,36,7086,102.36,5.2
2023-03-01 01:10:00,-0.2,5.4,-0.1,5.2,-0.1,5.3,-14.8,5.2,-16,5.5,-13.9,5.4,36,7085,102.36,5.3
2023-03-01 01:20:00,-0.2,5.4,-0.1,5.1,-0.1,5.3,-14.9,5.2,-16,5.5,-13.9,5.4,36,7087,102.34,5.3
2023-03-01 01:30:00,-0.2,5.4,-0.1,5.1,-0.1,5.3,-14.9,5.2,-16,5.5,-13.9,5.4,36,7093,102.34,5.3
2023-03-01 01:40:00,-0.2,5.3,-0.1,5.1,-0.1,5.3,-14.9,5.1,-16,5.4,-13.9,5.3,36,7091,102.32,5.2
2023-03-01 01:50:00,-0.2,5.3,-0.1,5.1,-0.1,5.3,-14.9,5.1,-16,5.4,-13.9,5.3,36,7090,102.31,5.3
2023-03-01 02:00:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5.1,-16,5.4,-13.9,5.3,36,7093,102.3,5.4
2023-03-01 02:10:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5.1,-16,5.4,-13.9,5.3,36,7096,102.29,5.3
2023-03-01 02:20:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5.1,-16,5.4,-13.9,5.3,36,7096,102.28,5.2
2023-03-01 02:30:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5.1,-16,5.4,-13.9,5.3,36,7096,102.26,5.1
2023-03-01 02:40:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5.1,-16,5.4,-13.9,5.3,36,7096,102.25,5.2
2023-03-01 02:50:00,-0.2,5.3,-0.1,5.1,-0.1,5.2,-14.9,5,-16,5.3,-13.9,5.3,36,7100,102.23,5.2
2023-03-01 03:00:00,-0.2,5.3,-0.1,5,-0.1,5.2,-14.9,5,-16,5.3,-13.9,5.2,36,7099,102.21,5
2023-03-01 03:10:00,-0.2,5.3,-0.1,5,-0.1,5.2,-15,5,-16,5.3,-13.9,5.2,36,7099,102.19,4.8
2023-03-01 03:20:00,-0.2,5.3,-0.1,5,-0.1,5.2,-15,5,-16,5.3,-13.9,5.2,36,7100,102.18,4.7
2023-03-01 03:30:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15,5,-16,5.2,-13.9,5.2,36,7098,102.17,4.6
2023-03-01 03:40:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15,4.9,-16,5.2,-13.9,5.1,36,7101,102.15,4.6
2023-03-01 03:50:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15,4.9,-16,5.2,-13.9,5.1,36,7100,102.14,4.7
2023-03-01 04:00:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15,4.9,-16,5.1,-13.9,5.1,36,7100,102.14,4.6
2023-03-01 04:10:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15,4.8,-16,5.1,-13.9,5.1,36,7103,102.13,4.6
2023-03-01 04:20:00,-0.2,5.2,-0.1,5,-0.1,5.2,-15.1,4.8,-16,5.1,-13.9,5.1,36,7103,102.13,4.7
2023-03-01 04:30:00,-0.2,5.2,-0.1,5,-0.1,5.1,-15.1,4.8,-16,5.1,-13.9,5,36,7088,102.13,5
2023-03-01 04:40:00,-0.2,5.2,-0.1,5,-0.1,5.1,-15.1,4.8,-16.1,5.1,-13.9,5,36,7094,102.13,5.4
2023-03-01 04:50:00,-0.2,5.2,-0.1,5,-0.1,5.1,-15.1,4.8,-16.1,5.2,-13.9,5,36,7095,102.12,5.7
2023-03-01 05:00:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.1,4.8,-16.1,5.2,-13.9,5.1,36,7096,102.12,5.9
2023-03-01 05:10:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.1,4.8,-16.1,5.2,-13.9,5.1,36,7097,102.12,5.9
2023-03-01 05:20:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.1,4.9,-16.1,5.2,-13.9,5.1,36,7098,102.12,5.8
2023-03-01 05:30:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.1,4.9,-16.1,5.2,-13.9,5.1,36,7089,102.13,5.8
2023-03-01 05:40:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.2,4.9,-16.1,5.2,-13.9,5.1,36,7092,102.13,5.7
2023-03-01 05:50:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.2,4.9,-16.1,5.2,-13.9,5.1,36,7093,102.13,5.5
2023-03-01 06:00:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.2,4.9,-16.1,5.2,-13.9,5.1,36,7094,102.14,5.4
2023-03-01 06:10:00,-0.2,5.2,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.2,-13.9,5.1,36,7095,102.14,5.3
2023-03-01 06:20:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.2,-13.9,5,36,7090,102.13,5.2
2023-03-01 06:30:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.1,-13.9,5,36,7091,102.12,5.2
2023-03-01 06:40:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.1,-13.9,5,36,7097,102.12,5.4
2023-03-01 06:50:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.1,-13.9,5,36,7093,102.13,5.4
2023-03-01 07:00:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.1,-13.9,5,36,7094,102.12,5.2
2023-03-01 07:10:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.2,4.8,-16.1,5.1,-13.9,5,36,7096,102.13,5.1
2023-03-01 07:20:00,-0.2,5.1,-0.1,4.9,-0.1,5.1,-15.3,4.7,-16.1,5,-13.9,5,36,7096,102.12,5
2023-03-01 07:30:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.3,4.7,-16.1,5,-13.9,4.9,36,7096,102.11,4.8
2023-03-01 07:40:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.3,4.7,-16.1,5,-13.9,4.9,36,7087,102.11,4.7
2023-03-01 07:50:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.3,4.7,-16.1,5,-13.9,4.9,36,7090,102.12,4.8
2023-03-01 08:00:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.3,4.7,-16.1,5,-13.9,4.9,36,7093,102.12,5.2
2023-03-01 08:10:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.3,4.7,-16.2,5.1,-13.9,4.9,36,7082,102.12,5.6
2023-03-01 08:20:00,-0.2,5.1,-0.1,4.8,-0.1,5,-15.3,4.7,-16.2,5.1,-13.9,5,36,7089,102.11,5.9
2023-03-01 08:30:00,-0.2,5.1,-0.1,4.8,-0.1,5,-15.3,4.8,-16.2,5.2,-13.9,5,36,7090,102.11,6.3
2023-03-01 08:40:00,-0.2,5.1,-0.1,4.8,-0.1,5,-15.3,4.8,-16.2,5.3,-13.9,5.1,36,7093,102.13,6.8
2023-03-01 08:50:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5,-16.2,5.5,-13.9,5.2,36,7094,102.13,7.2
2023-03-01 09:00:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5,-16.2,5.7,-13.9,5.3,36,7095,102.13,7.5
2023-03-01 09:10:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.2,-16.3,5.8,-13.9,5.4,36,7096,102.14,7.8
2023-03-01 09:20:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.2,-16.3,6,-13.9,5.5,36,7090,102.15,8.2
2023-03-01 09:30:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.4,-16.2,6.1,-13.9,5.6,36,7095,102.15,8.8
2023-03-01 09:40:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.5,-16.3,6.4,-13.9,5.8,36,7097,102.14,9.3
2023-03-01 09:50:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.7,-16.3,6.6,-13.9,6,36,7096,102.14,9.8
2023-03-01 10:00:00,-0.2,5.1,-0.1,4.9,-0.1,5,-15.4,5.8,-16.3,6.9,-13.9,6.2,36,7099,102.15,10.3
2023-03-01 10:10:00,-0.2,5.1,-0.1,5,-0.1,5.1,-15.4,6,-16.3,7.1,-13.9,6.4,36,7100,102.14,10.8
2023-03-01 10:20:00,-0.2,5.1,-0.1,5,-0.1,5.1,-15.4,6.2,-16.3,7.4,-14,6.6,36,7103,102.13,10.9
2023-03-01 10:30:00,-0.2,5.1,-0.1,5,-0.1,5.1,-15.4,6.4,-16.3,7.6,-14,6.8,36,7098,102.12,11.1
2023-03-01 10:40:00,-0.2,5.1,-0.1,5.1,-0.1,5.1,-15.4,6.6,-16.4,7.8,-13.9,7,36,7098,102.12,11.6
2023-03-01 10:50:00,-0.2,5.1,-0.1,5.1,-0.1,5.2,-15.4,6.8,-16.4,8,-14,7.2,36,7102,102.13,11.9
2023-03-01 11:00:00,-0.2,5.1,-0.1,5.2,-0.1,5.2,-15.4,7,-16.4,8.3,-14,7.4,36,7103,102.14,12.2
2023-03-01 11:10:00,-0.2,5.2,-0.1,5.2,-0.1,5.2,-15.4,7.2,-16.4,8.5,-14,7.7,36,7103,102.14,12.4
2023-03-01 11:20:00,-0.2,5.2,-0.1,5.3,-0.1,5.2,-15.4,7.4,-16.4,8.8,-14,7.9,36,7107,102.11,13
2023-03-01 11:30:00,-0.2,5.2,-0.1,5.3,-0.1,5.3,-15.3,7.7,-16.4,9.2,-13.9,8.2,36,7103,102.1,13.4
2023-03-01 11:40:00,-0.2,5.2,-0.1,5.4,-0.1,5.3,-15.3,8,-16.4,9.6,-14,8.5,36,7106,102.07,13.8
2023-03-01 11:50:00,-0.2,5.2,-0.1,5.4,-0.1,5.4,-15.3,8.3,-16.5,9.9,-14,8.8,36,7109,102.06,14
2023-03-01 12:00:00,-0.2,5.3,-0.1,5.5,-0.1,5.4,-15.3,8.5,-16.5,10.2,-14,9.1,37,7112,102.06,14.5
2023-03-01 12:10:00,-0.2,5.3,-0.1,5.6,-0.1,5.5,-15.3,8.8,-16.5,10.6,-14,9.4,37,7115,102.06,14.7
2023-03-01 12:20:00,-0.2,5.3,-0.1,5.7,-0.1,5.5,-15.3,9.1,-16.5,10.8,-13.9,9.7,36,7106,102.05,14.1
2023-03-01 12:30:00,-0.2,5.4,-0.1,5.7,-0.1,5.6,-15.2,9.3,-16.5,10.9,-13.9,9.9,37,7113,102.04,13.9
2023-03-01 12:40:00,-0.2,5.4,-0.1,5.8,-0.1,5.7,-15.2,9.4,-16.5,11,-13.9,10,37,7113,102.04,14
2023-03-01 12:50:00,-0.2,5.4,-0.1,5.9,-0.1,5.7,-15.2,9.6,-16.5,11.1,-13.9,10.2,37,7115,102.03,14
2023-03-01 13:00:00,-0.2,5.5,-0.1,6,-0.1,5.8,-15.1,9.7,-16.5,11.2,-13.9,10.3,37,7119,102.01,14.2
2023-03-01 13:10:00,-0.2,5.5,-0.1,6.1,-0.1,5.9,-15.1,9.8,-16.6,11.4,-13.9,10.5,37,7111,102,13.8
2023-03-01 13:20:00,-0.2,5.6,-0.1,6.2,-0.1,6,-15.1,9.9,-16.5,11.4,-13.9,10.6,37,7117,102.01,13.4
2023-03-01 13:30:00,-0.2,5.6,-0.1,6.2,-0.1,6,-15.1,10,-16.6,11.4,-13.9,10.7,37,7119,102,13.4
2023-03-01 13:40:00,-0.2,5.7,-0.1,6.3,-0.1,6.1,-15,10,-16.6,11.4,-13.9,10.7,37,7120,101.98,13.3
2023-03-01 13:50:00,-0.2,5.7,-0.1,6.4,-0.1,6.2,-15,10,-16.6,11.4,-13.9,10.7,37,7119,101.97,13
2023-03-01 14:00:00,-0.2,5.8,-0.1,6.4,-0.1,6.2,-15,10,-16.6,11.3,-13.9,10.7,37,7119,101.97,12.8
2023-03-01 14:10:00,-0.2,5.8,-0.1,6.5,-0.1,6.3,-15,10,-16.6,11.3,-13.9,10.7,37,7122,101.98,12.6
2023-03-01 14:20:00,-0.2,5.9,-0.1,6.6,-0.1,6.4,-14.9,10,-16.6,11.2,-13.8,10.7,37,7116,101.98,12.4
2023-03-01 14:30:00,-0.2,5.9,-0.1,6.6,-0.1,6.4,-14.9,10,-16.6,11.2,-13.8,10.7,37,7120,101.99,12.1
2023-03-01 14:40:00,-0.2,6,-0.1,6.7,-0.1,6.5,-14.9,10,-16.6,11.1,-13.8,10.6,37,7119,101.99,12
2023-03-01 14:50:00,-0.2,6,-0.1,6.7,-0.1,6.6,-14.9,9.9,-16.6,11.1,-13.8,10.6,37,7121,102,12.2
2023-03-01 15:00:00,-0.2,6.1,-0.1,6.8,-0.1,6.6,-14.8,9.9,-16.6,11,-13.8,10.6,37,7122,101.99,11.9
2023-03-01 15:10:00,-0.2,6.1,-0.1,6.8,-0.1,6.6,-14.8,9.9,-16.5,11,-13.8,10.6,37,7124,101.99,11.6
2023-03-01 15:20:00,-0.2,6.1,-0.1,6.9,-0.1,6.7,-14.8,9.8,-16.5,10.9,-13.8,10.5,37,7117,101.99,11.6
2023-03-01 15:30:00,-0.2,6.2,-0.1,6.9,-0.1,6.7,-14.8,9.8,-16.5,10.9,-13.8,10.5,37,7119,102,11.4
2023-03-01 15:40:00,-0.2,6.2,-0.1,6.9,-0.1,6.8,-14.8,9.7,-16.5,10.8,-13.7,10.5,37,7118,102.01,11.2
2023-03-01 15:50:00,-0.2,6.3,-0.1,7,-0.1,6.8,-14.7,9.7,-16.5,10.8,-13.7,10.4,37,7122,102.01,11
2023-03-01 16:00:00,-0.2,6.3,-0.1,7,-0.1,6.8,-14.7,9.6,-16.5,10.7,-13.7,10.4,37,7123,102.02,10.7
2023-03-01 16:10:00,-0.2,6.3,-0.1,7,-0.1,6.9,-14.7,9.6,-16.5,10.5,-13.7,10.3,37,7121,102.04,10.6
2023-03-01 16:20:00,-0.2,6.4,-0.1,7,-0.1,6.9,-14.7,9.5,-16.5,10.4,-13.7,10.2,37,7120,102.04,10.6
2023-03-01 16:30:00,-0.2,6.4,-0.1,7,-0.1,6.9,-14.7,9.4,-16.5,10.4,-13.7,10.2,37,7122,102.05,10.7
2023-03-01 16:40:00,-0.2,6.4,-0.1,7.1,-0.1,6.9,-14.7,9.4,-16.5,10.3,-13.7,10.1,37,7116,102.06,10.6
2023-03-01 16:50:00,-0.2,6.4,-0.1,7.1,-0.1,6.9,-14.6,9.4,-16.5,10.2,-13.7,10,37,7121,102.07,10.5
2023-03-01 17:00:00,-0.2,6.5,-0.1,7.1,-0.1,7,-14.6,9.3,-16.5,10.1,-13.7,10,37,7119,102.07,10.2
2023-03-01 17:10:00,-0.2,6.5,-0.1,7.1,-0.1,7,-14.6,9.2,-16.5,10,-13.7,9.8,37,7121,102.08,10
2023-03-01 17:20:00,-0.2,6.5,-0.1,7.1,-0.1,7,-14.6,9.1,-16.5,9.8,-13.6,9.7,37,7121,102.08,9.8
2023-03-01 17:30:00,-0.2,6.5,-0.1,7.1,-0.1,7,-14.6,9,-16.5,9.6,-13.6,9.6,37,7122,102.08,9.5
2023-03-01 17:40:00,-0.2,6.6,-0.1,7.1,-0.1,7,-14.6,8.8,-16.5,9.3,-13.6,9.4,37,7113,102.09,9.2
2023-03-01 17:50:00,-0.2,6.6,-0.1,7.1,-0.1,7,-14.6,8.7,-16.5,9.1,-13.6,9.3,37,7118,102.1,8.7
2023-03-01 18:00:00,-0.2,6.6,-0.1,7.1,-0.1,7,-14.6,8.5,-16.5,8.9,-13.6,9.1,37,7118,102.1,8.2
2023-03-01 18:10:00,-0.2,6.6,-0.1,7.1,-0.1,7,-14.6,8.3,-16.5,8.6,-13.6,8.9,37,7117,102.13,7.6
2023-03-01 18:20:00,-0.2,6.6,-0.1,7,-0.1,7,-14.6,8.1,-16.5,8.4,-13.6,8.7,37,7118,102.15,7
2023-03-01 18:30:00,-0.2,6.6,-0.1,7,-0.1,7,-14.6,7.9,-16.4,8.2,-13.6,8.5,37,7120,102.17,6.4
2023-03-01 18:40:00,-0.2,6.6,-0.1,7,-0.1,7,-14.6,7.8,-16.4,7.9,-13.6,8.3,37,7111,102.18,6
2023-03-01 18:50:00,-0.2,6.6,-0.1,7,-0.1,7,-14.6,7.6,-16.4,7.7,-13.6,8.1,37,7115,102.21,5.5
2023-03-01 19:00:00,-0.2,6.6,-0.1,6.9,-0.1,6.9,-14.6,7.4,-16.4,7.5,-13.6,7.9,37,7112,102.22,5
2023-03-01 19:10:00,-0.2,6.6,-0.1,6.9,-0.1,6.9,-14.6,7.2,-16.4,7.2,-13.6,7.7,37,7112,102.25,4.6
2023-03-01 19:20:00,-0.2,6.6,-0.1,6.9,-0.1,6.9,-14.6,7,-16.4,7,-13.6,7.5,35,7052,102.27,4.1
2023-03-01 19:30:00,-0.2,6.6,-0.1,6.8,-0.1,6.9,-14.6,6.8,-16.4,6.8,-13.5,7.3,36,7106,102.28,3.5
2023-03-01 19:40:00,-0.2,6.6,-0.1,6.8,-0.1,6.8,-14.7,6.6,-16.4,6.6,-13.5,7,36,7108,102.28,2.7
2023-03-01 19:50:00,-0.2,6.6,-0.1,6.7,-0.1,6.8,-14.7,6.4,-16.4,6.4,-13.5,6.8,36,7107,102.29,2.2
2023-03-01 20:00:00,-0.2,6.6,-0.1,6.7,-0.1,6.8,-14.7,6.2,-16.4,6.1,-13.5,6.6,36,7109,102.3,2.1
2023-03-01 20:10:00,-0.2,6.6,-0.1,6.6,-0.1,6.7,-14.7,6,-16.4,5.9,-13.5,6.4,36,7107,102.31,1.5
2023-03-01 20:20:00,-0.2,6.6,-0.1,6.6,-0.1,6.7,-14.7,5.9,-16.4,5.7,-13.5,6.2,36,7107,102.32,0.8
2023-03-01 20:30:00,-0.2,6.5,-0.1,6.5,-0.1,6.6,-14.7,5.7,-16.4,5.5,-13.5,6,36,7106,102.31,0.2
2023-03-01 20:40:00,-0.2,6.5,-0.1,6.5,-0.1,6.6,-14.7,5.5,-16.4,5.2,-13.4,5.8,34,7049,102.32,-0.3
2023-03-01 20:50:00,-0.2,6.5,-0.1,6.4,-0.1,6.6,-14.7,5.3,-16.4,5,-13.5,5.5,36,7093,102.32,-0.6
2023-03-01 21:00:00,-0.2,6.5,-0.1,6.3,-0.1,6.5,-14.7,5.2,-16.4,4.8,-13.5,5.3,36,7097,102.33,-1
2023-03-01 21:10:00,-0.2,6.4,-0.1,6.3,-0.1,6.5,-14.8,5,-16.3,4.6,-13.4,5.2,36,7096,102.34,-1.4
2023-03-01 21:20:00,-0.2,6.4,-0.1,6.2,-0.1,6.4,-14.8,4.8,-16.3,4.4,-13.4,5,36,7096,102.34,-1.7
2023-03-01 21:30:00,-0.2,6.4,-0.1,6.1,-0.1,6.4,-14.8,4.6,-16.4,4.3,-13.4,4.8,35,7074,102.35,-2
2023-03-01 21:40:00,-0.2,6.4,-0.1,6.1,-0.1,6.3,-14.8,4.5,-16.4,4.1,-13.4,4.6,36,7085,102.36,-1.9
2023-03-01 21:50:00,-0.2,6.3,-0.1,6,-0.1,6.3,-14.8,4.3,-16.4,3.9,-13.4,4.4,36,7088,102.37,-1.9
2023-03-01 22:00:00,-0.2,6.3,-0.1,5.9,-0.1,6.2,-14.9,4.2,-16.4,3.8,-13.4,4.3,36,7089,102.38,-2.3
2023-03-01 22:10:00,-0.2,6.2,-0.1,5.9,-0.1,6.2,-14.9,4,-16.4,3.6,-13.4,4.1,35,7074,102.38,-2.7
2023-03-01 22:20:00,-0.2,6.2,-0.1,5.8,-0.1,6.1,-14.9,3.9,-16.4,3.5,-13.4,3.9,36,7080,102.39,-2.8
2023-03-01 22:30:00,-0.2,6.2,-0.1,5.7,-0.1,6,-14.9,3.8,-16.4,3.4,-13.4,3.8,36,7081,102.39,-3.3
2023-03-01 22:40:00,-0.2,6.1,-0.1,5.7,-0.1,6,-14.9,3.7,-16.4,3.2,-13.4,3.6,36,7084,102.4,-3.8
2023-03-01 22:50:00,-0.2,6.1,-0.1,5.6,-0.1,5.9,-15,3.5,-16.4,3.1,-13.4,3.5,36,7083,102.4,-4.2
2023-03-01 23:00:00,-0.2,6,-0.1,5.5,-0.1,5.9,-15,3.4,-16.4,2.9,-13.4,3.4,36,7082,102.41,-4
2023-03-01 23:10:00,-0.2,6,-0.1,5.5,-0.1,5.8,-15,3.3,-16.4,2.8,-13.4,3.2,36,7084,102.42,-3.5
2023-03-01 23:20:00,-0.2,6,-0.1,5.4,-0.1,5.8,-15,3.2,-16.4,2.7,-13.4,3.1,36,7084,102.42,-3
2023-03-01 23:30:00,-0.2,5.9,-0.1,5.3,-0.1,5.7,-15.1,3.1,-16.4,2.7,-13.4,3,36,7085,102.43,-2.4
2023-03-01 23:40:00,-0.2,5.9,-0.1,5.3,-0.1,5.6,-15.1,3,-16.4,2.6,-13.4,2.9,36,7085,102.43,-1.9
2023-03-01 23:50:00,-0.2,5.8,-0.1,5.2,-0.1,5.6,-15.1,2.9,-16.4,2.5,-13.4,2.8,36,7087,102.44,-1.3
2023-03-02 00:00:00,-0.2,5.8,-0.1,5.2,-0.1,5.5,-15.2,2.9,-16.5,2.5,-13.4,2.8,36,7086,102.43,-0.6
2023-03-02 00:10:00,-0.2,5.7,-0.1,5.1,-0.1,5.5,-15.2,2.8,-16.5,2.5,-13.4,2.7,33,6999,102.44,-0.2
2023-03-02 00:20:00,-0.2,5.7,-0.1,5.1,-0.1,5.4,-15.2,2.8,-16.5,2.5,-13.4,2.7,33,7014,102.44,0.1
2023-03-02 00:30:00,-0.2,5.6,-0.1,5,-0.1,5.4,-15.3,2.7,-16.5,2.5,-13.4,2.7,34,7028,102.45,0.4
2023-03-02 00:40:00,-0.2,5.6,-0.1,5,-0.1,5.3,-15.3,2.7,-16.5,2.5,-13.4,2.6,34,7020,102.47,0.8
2023-03-02 00:50:00,-0.2,5.6,-0.1,4.9,-0.1,5.3,-15.3,2.7,-16.6,2.5,-13.3,2.6,34,7033,102.48,1
2023-03-02 01:00:00,-0.2,5.5,-0.1,4.9,-0.1,5.2,-15.3,2.7,-16.6,2.5,-13.3,2.6,34,7039,102.48,0.9
2023-03-02 01:10:00,-0.2,5.5,-0.1,4.8,-0.1,5.2,-15.4,2.7,-16.6,2.5,-13.3,2.6,34,7041,102.47,0.7
2023-03-02 01:20:00,-0.2,5.4,-0.1,4.8,-0.1,5.2,-15.4,2.7,-16.6,2.5,-13.3,2.6,34,7043,102.48,0.6
2023-03-02 01:30:00,-0.2,5.4,-0.1,4.7,-0.1,5.1,-15.4,2.7,-16.6,2.4,-13.3,2.5,34,7043,102.47,0.2
2023-03-02 01:40:00,-0.2,5.4,-0.1,4.7,-0.1,5.1,-15.4,2.6,-16.6,2.4,-13.3,2.5,34,7047,102.47,-0.3
2023-03-02 01:50:00,-0.2,5.3,-0.1,4.6,-0.1,5.1,-15.5,2.6,-16.6,2.3,-13.3,2.4,34,7049,102.47,-0.8
2023-03-02 02:00:00,-0.2,5.3,-0.1,4.6,-0.1,5,-15.5,2.5,-16.6,2.2,-13.3,2.4,35,7050,102.48,-1.3
2023-03-02 02:10:00,-0.2,5.3,-0.1,4.6,-0.1,5,-15.5,2.4,-16.6,2.1,-13.3,2.3,34,7049,102.48,-1.7
2023-03-02 02:20:00,-0.2,5.2,-0.1,4.5,-0.1,5,-15.6,2.4,-16.7,2,-13.3,2.2,34,7049,102.48,-1.9
2023-03-02 02:30:00,-0.2,5.2,-0.1,4.5,-0.1,4.9,-15.6,2.3,-16.7,1.9,-13.3,2.1,34,7049,102.48,-2
2023-03-02 02:40:00,-0.2,5.2,-0.1,4.4,-0.1,4.9,-15.6,2.2,-16.7,1.8,-13.3,2.1,35,7051,102.49,-1.9
2023-03-02 02:50:00,-0.2,5.2,-0.1,4.4,-0.1,4.9,-15.6,2.2,-16.7,1.8,-13.3,2,35,7052,102.49,-1.7
2023-03-02 03:00:00,-0.2,5.1,-0.1,4.4,-0.1,4.8,-15.7,2.1,-16.7,1.7,-13.3,2,35,7052,102.49,-1.5
2023-03-02 03:10:00,-0.2,5.1,-0.1,4.3,-0.1,4.8,-15.7,2.1,-16.7,1.7,-13.3,1.9,35,7052,102.49,-1
2023-03-02 03:20:00,-0.2,5.1,-0.1,4.3,-0.1,4.8,-15.7,2,-16.7,1.7,-13.3,1.8,35,7053,102.5,-0.6
2023-03-02 03:30:00,-0.2,5,-0.1,4.3,-0.1,4.7,-15.8,2,-16.8,1.7,-13.3,1.8,35,7052,102.51,-0.3
2023-03-02 03:40:00,-0.2,5,-0.1,4.2,-0.1,4.7,-15.8,2,-16.8,1.7,-13.3,1.8,35,7056,102.52,-0.1
2023-03-02 03:50:00,-0.2,5,-0.1,4.2,-0.1,4.7,-15.8,2,-16.8,1.7,-13.3,1.8,35,7055,102.52,0
